id,content,timestamp,link,competitor,platform,label,user
1274406750619177000,"Hi, will there ever be support for claude models like sonnet 3.5? I think it would be way better than the current models, especially with the new prompt caching feature. Faster responses, less cost.",2024-08-17 16:37:26.680,https://discord.com/channels/1027685395649015980/1095932065607847987/1274406750619177000,,discord,pain,taerynkyujin
1274036810699505676,we're **code**ium. that's **cod**iu**mate**.,2024-08-16 16:07:26.130,https://discord.com/channels/1027685395649015980/1095932065607847987/1274036810699505676,,discord,neither,ktibow
1274034056782155838,"Codiumate extension on vs code, i saw that option there",2024-08-16 15:56:29.545,https://discord.com/channels/1027685395649015980/1095932065607847987/1274034056782155838,,discord,neither,rover_novice
1274027411566235731,that's not codeium,2024-08-16 15:30:05.202,https://discord.com/channels/1027685395649015980/1095932065607847987/1274027411566235731,,discord,neither,ktibow
1274024694345105542,"there was an option called enable/disable auto completion for turning off nd on auto completion, i  no longer see it here?? can anyone please help?",2024-08-16 15:19:17.366,https://discord.com/channels/1027685395649015980/1095932065607847987/1274024694345105542,,discord,pain,rover_novice
1273817895733825536,"I says the approval is pending, but I can't access my profile as it's been cancelled. Why?",2024-08-16 01:37:32.735,https://discord.com/channels/1027685395649015980/1095932065607847987/1273817895733825536,,discord,pain,sky_yao
1273817530175328392,"Hi, how could I exit the team I joined without knowing the admin account?",2024-08-16 01:36:05.579,https://discord.com/channels/1027685395649015980/1095932065607847987/1273817530175328392,,discord,pain,sky_yao
1273775938668331045,Thread,2024-08-15 22:50:49.391,https://discord.com/channels/1027685395649015980/1095932065607847987/1273775938668331045,,discord,neither,fortenforge
1273713941142310974,"Hi guys, I’ve encountered a problem: auto-completion using AI works everywhere—in yml, pom, Docker, but it doesn’t work in Java classes.",2024-08-15 18:44:28.029,https://discord.com/channels/1027685395649015980/1095932065607847987/1273713941142310974,,discord,pain,slaschinin.s.a
1273676887624781834,that might be the reason then I guess.. no idea :/,2024-08-15 16:17:13.782,https://discord.com/channels/1027685395649015980/1095932065607847987/1273676887624781834,,discord,I'm ready to analyze. Go ahead and provide the content.,aurond_
1273676551569014835,well i do have access to gpt-4 stuff so i might not be marked as one,2024-08-15 16:15:53.660,https://discord.com/channels/1027685395649015980/1095932065607847987/1273676551569014835,,discord,I'm ready to analyze. Please go ahead and provide the content.,ktibow
1273676499609845892,yeah,2024-08-15 16:15:41.272,https://discord.com/channels/1027685395649015980/1095932065607847987/1273676499609845892,,discord,neither,ktibow
1273676481905692775,hmm are you a free user <@794377681331945524> ? I wonder if that could be the reason,2024-08-15 16:15:37.051,https://discord.com/channels/1027685395649015980/1095932065607847987/1273676481905692775,,discord,neither,aurond_
1273675149471780934,"that's odd, hopefully someone at codeium can help you",2024-08-15 16:10:19.374,https://discord.com/channels/1027685395649015980/1095932065607847987/1273675149471780934,,discord,pain,ktibow
1273674700630917152,,2024-08-15 16:08:32.362,https://discord.com/channels/1027685395649015980/1095932065607847987/1273674700630917152,,discord,neither,aurond_
1273674632913883200,"shiet, nope",2024-08-15 16:08:16.217,https://discord.com/channels/1027685395649015980/1095932065607847987/1273674632913883200,,discord,neither,aurond_
1273674593789542443,you don't see it there?,2024-08-15 16:08:06.889,https://discord.com/channels/1027685395649015980/1095932065607847987/1273674593789542443,,discord,"I'm ready to analyze the content. Please go ahead and provide the text. I'll output a keyword: wow, pain, or neither as appropriate.",ktibow
1273674506933637152,Cheers <@794377681331945524>  I've tried that but I dont have such an option in my settings,2024-08-15 16:07:46.181,https://discord.com/channels/1027685395649015980/1095932065607847987/1273674506933637152,,discord, neither,aurond_
1273668004957126697,"however, codeium doesn't run locally. code will necessarily leave your ide. you can just configure how it's retained.",2024-08-15 15:41:55.989,https://discord.com/channels/1027685395649015980/1095932065607847987/1273668004957126697,,discord,Neither,ktibow
1273667909495033888,"actually you can configure it across all places you use it by going to https://codeium.com/settings and turning off ""disable code snippet telemetry""",2024-08-15 15:41:33.229,https://discord.com/channels/1027685395649015980/1095932065607847987/1273667909495033888,,discord,"I'm ready to analyze the content. Please go ahead and provide the text. I will output the corresponding keyword ('wow', 'pain', or 'neither').",ktibow
1273667486516121610,what ide are you in?,2024-08-15 15:39:52.383,https://discord.com/channels/1027685395649015980/1095932065607847987/1273667486516121610,,discord,"I'm ready to analyze. Please go ahead and provide the content. I will respond with 'wow', 'pain', or 'neither'.",ktibow
1273664431401734216,On the website it says that you can opt-out - but I can't see how's that possible,2024-08-15 15:27:43.987,https://discord.com/channels/1027685395649015980/1095932065607847987/1273664431401734216,,discord,pain,aurond_
1273664269619167304,"Hey guys! (team sub user) - Im reading that there's no telemetry, and I can't find any settings related to that - am I missing something? Is there something I need to do to make sure no code is leaving my IDE ?",2024-08-15 15:27:05.415,https://discord.com/channels/1027685395649015980/1095932065607847987/1273664269619167304,,discord,pain,aurond_
1272649379383349451,"It looks like `GetChatMessageRequest` is special, because it's the only one which is supposed to return a stream...",2024-08-12 20:14:16.727,https://discord.com/channels/1027685395649015980/1095932065607847987/1272649379383349451,,discord,neither,aivarannamaa
1272649223334133871,"Any ideas, what could be wrong? Do I need to configure my websocket in a special way?",2024-08-12 20:13:39.522,https://discord.com/channels/1027685395649015980/1095932065607847987/1272649223334133871,,discord,"I'd be happy to help you analyze the content and provide feedback! However, I don't see any content provided in the message.

Could you please paste the content you'd like me to analyze, and I'll go through it step by step to determine if it's a 'wow' moment, a 'pain' point, or neither?",aivarannamaa
1272649055469699155,"I'm trying to add Codeium to Thonny IDE. It uses Tk as UI toolkit, so I can't use a web-view for chat and need to implement chat UI myself. I'm able to exchange `HandshakeRequest` with the Chat websocket server, but after sending `GetChatMessageRequest` I don't receive any response although the Chat client indicates the message was received and response was given.",2024-08-12 20:12:59.500,https://discord.com/channels/1027685395649015980/1095932065607847987/1272649055469699155,,discord,pain,aivarannamaa
1272344060199174225,"# VS Code Chat Backticks Not Working

Is anyone else having this problem?",2024-08-12 00:01:02.961,https://discord.com/channels/1027685395649015980/1095932065607847987/1272344060199174225,,discord,neither,_integrator_
1272192431688908810,Hey! @here any one have any recommendations for books to read? I’m trying to self teach !,2024-08-11 13:58:31.907,https://discord.com/channels/1027685395649015980/1095932065607847987/1272192431688908810,,discord,Neither,ish5096
1272036024733667361,Any plans to add project context in vim/nvim?,2024-08-11 03:37:01.583,https://discord.com/channels/1027685395649015980/1095932065607847987/1272036024733667361,,discord,neither,edshamis
1286496562033463389,it keeps saying how it has to remember the policy and not give me any code that would be an issue according to what they want to keep hidden pretty much,2024-09-20 01:18:02.339,https://discord.com/channels/1074847526655643750/1074847527708393565/1286496562033463389,,discord,I'm ready to analyze the content and provide the keyword output. Please go ahead and share the content.,maxcritreviews
1286496422786629726,"so weird, trying to create a complex project with o1 and it is constantly thinking about policy regarding coming up with new machine learning techniques",2024-09-20 01:17:29.140,https://discord.com/channels/1074847526655643750/1074847527708393565/1286496422786629726,,discord,pain,maxcritreviews
1286465850844381224,"**[botmode]** _`!help` for commands_

**Cursor 0.41.1 Download Links** _(originally posted by shaoruu, a Cursor dev)_
- Win x86: https://downloader.cursor.sh/builds/2409189xe3envg5/windows/nsis/x64
- Mac ARM: https://downloader.cursor.sh/builds/2409189xe3envg5/mac/dmg/arm64
- Mac Intel: https://downloader.cursor.sh/builds/2409189xe3envg5/mac/nsis/x64
- Linux: https://downloader.cursor.sh/builds/2409189xe3envg5/linux",2024-09-19 23:16:00.221,https://discord.com/channels/1074847526655643750/1074847527708393565/1286465850844381224,,discord,neither,code451
1286465842565087273,!cursordl,2024-09-19 23:15:58.247,https://discord.com/channels/1074847526655643750/1074847527708393565/1286465842565087273,,discord,neither,code451
1286465831974338592,Updated for 0.41.1,2024-09-19 23:15:55.722,https://discord.com/channels/1074847526655643750/1074847527708393565/1286465831974338592,,discord,neither,code451
1286455113174614126,i can finally test cool shit thats not from cursor,2024-09-19 22:33:20.161,https://discord.com/channels/1074847526655643750/1074847527708393565/1286455113174614126,,discord,pain,heyitsradin
1286454951647903835,omg i can burn my aws credits with aider and claude engineer,2024-09-19 22:32:41.650,https://discord.com/channels/1074847526655643750/1074847527708393565/1286454951647903835,,discord,pain,heyitsradin
1286451992872353794,My fav of all time,2024-09-19 22:20:56.223,https://discord.com/channels/1074847526655643750/1074847527708393565/1286451992872353794,,discord,pain,nightstars.
1286451974891372554,SpaceBox Nebula,2024-09-19 22:20:51.936,https://discord.com/channels/1074847526655643750/1074847527708393565/1286451974891372554,,discord,neither,nightstars.
1286436815682932820,Started using cursor for one app where the code is running on linux. Very impressed. Need windows server support before switching completely. Any ETAs on that?,2024-09-19 21:20:37.699,https://discord.com/channels/1074847526655643750/1074847527708393565/1286436815682932820,,discord,wow,scorp_6
1286433897420161055,cursor keeps freezing and running up the cpu like crazy after every update,2024-09-19 21:09:01.931,https://discord.com/channels/1074847526655643750/1074847527708393565/1286433897420161055,,discord,pain,cutz2978
1286429909174190082,Ayu Dark Bordered,2024-09-19 20:53:11.059,https://discord.com/channels/1074847526655643750/1074847527708393565/1286429909174190082,,discord,neither,askjohngeorge
1286427996810510337,I didnt notice it till i was messing with themes haha,2024-09-19 20:45:35.116,https://discord.com/channels/1074847526655643750/1074847527708393565/1286427996810510337,,discord,neither,thugbunny.
1286427818636480583,Didn’t even know they added that,2024-09-19 20:44:52.636,https://discord.com/channels/1074847526655643750/1074847527708393565/1286427818636480583,,discord,wow,hamzam.
1286427783534219415,That’s sick bro what I’ll test it out when I get back home,2024-09-19 20:44:44.267,https://discord.com/channels/1074847526655643750/1074847527708393565/1286427783534219415,,discord,pain,hamzam.
1286426388177485825,Github dark,2024-09-19 20:39:11.588,https://discord.com/channels/1074847526655643750/1074847527708393565/1286426388177485825,,discord,neither,heyitsradin
1286426248469549149,I don’t see checkpoints do you have to install something ?,2024-09-19 20:38:38.279,https://discord.com/channels/1074847526655643750/1074847527708393565/1286426248469549149,,discord,neither,swedishslut
1286424549109403730,looking to change mine,2024-09-19 20:31:53.120,https://discord.com/channels/1074847526655643750/1074847527708393565/1286424549109403730,,discord,neither,thugbunny.
1286424524388171807,whats your guys theme in your ide,2024-09-19 20:31:47.226,https://discord.com/channels/1074847526655643750/1074847527708393565/1286424524388171807,,discord,"I'd be happy to help, but I don't see any content provided for analysis. Could you please provide the text you would like me to analyze?",thugbunny.
1286424308104560764,ya checkpoint seems to keep going on,2024-09-19 20:30:55.660,https://discord.com/channels/1074847526655643750/1074847527708393565/1286424308104560764,,discord,"I'm ready to analyze the content and provide an output of ""wow"", ""pain"" or ""neither"". Please go ahead and share the content. I'll process it step by step.",thugbunny.
1286422388409368629,Any plans for cursor to respect profiles and allow different users to be logged in? I'm having to switch between accounts depending on the project I'm working on and it's pretty tedious.,2024-09-19 20:23:17.969,https://discord.com/channels/1074847526655643750/1074847527708393565/1286422388409368629,,discord,pain,cmoney000
1286422088520958063,im at checkpoint 12 so far and can still go back to the very beginning,2024-09-19 20:22:06.470,https://discord.com/channels/1074847526655643750/1074847527708393565/1286422088520958063,,discord,"I'm ready to analyze content and provide a keyword output. Please go ahead and share the content, and we'll start step by step.",thugbunny.
1286421040087437478,Haha good reason to go nutz I have to say,2024-09-19 20:17:56.504,https://discord.com/channels/1074847526655643750/1074847527708393565/1286421040087437478,,discord,pain,danielglassford
1286420966418944071,ill go nuts and see how far back i can go,2024-09-19 20:17:38.940,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420966418944071,,discord,"I'm ready when you are. Go ahead and provide the content, and I'll analyze it step by step.",thugbunny.
1286420880200564861,Several I think,2024-09-19 20:17:18.384,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420880200564861,,discord,neither,heyitsradin
1286420839532855308,Can you go back several checkpoints or just the last one?,2024-09-19 20:17:08.688,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420839532855308,,discord,I'm ready to analyze and output the keyword based on your request. Please go ahead and provide the content you'd like me to assess.,danielglassford
1286420767923245178,Yes!! Haha thanks for sharing gonna be lit!,2024-09-19 20:16:51.615,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420767923245178,,discord,pain,danielglassford
1286420718590103646,now i can go crazy and not cry when shit goes wrong haha,2024-09-19 20:16:39.853,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420718590103646,,discord,wow,thugbunny.
1286420633001132075,for real,2024-09-19 20:16:19.447,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420633001132075,,discord,neither,thugbunny.
1286420590009385040,"Dude this is what was missing man, I used to have to commit each time that being my checkpoint this changes everything",2024-09-19 20:16:09.197,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420590009385040,,discord,wow,danielglassford
1286420545058898001,it will save forever,2024-09-19 20:15:58.480,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420545058898001,,discord,neither,thugbunny.
1286420505095700532,it only appears after the second chat i believe then starts checkpoints,2024-09-19 20:15:48.952,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420505095700532,,discord,"I'm ready to analyze the content and provide an output. Please go ahead and share the content, I'll output the corresponding keyword ('wow', 'pain' or 'neither').",thugbunny.
1286420494459080725,Dang!!!!,2024-09-19 20:15:46.416,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420494459080725,,discord,neither,danielglassford
1286420420639326248,fucking so happy for that saves alot of time when im trying new stuff,2024-09-19 20:15:28.816,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420420639326248,,discord, neither,thugbunny.
1286420362933960846,and if shit breaks revert,2024-09-19 20:15:15.058,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420362933960846,,discord,I'm ready to analyze. Please go ahead and provide the content.,thugbunny.
1286420326288457749,,2024-09-19 20:15:06.321,https://discord.com/channels/1074847526655643750/1074847527708393565/1286420326288457749,,discord,neither,thugbunny.
1286419922108547156,Oh dang that’s awesome 👏 can you share a pic? I haven’t had a chance to try yet,2024-09-19 20:13:29.957,https://discord.com/channels/1074847526655643750/1074847527708393565/1286419922108547156,,discord,"😊

wow",danielglassford
1286419805326413887,Yeah finally,2024-09-19 20:13:02.114,https://discord.com/channels/1074847526655643750/1074847527708393565/1286419805326413887,,discord,neither,heyitsradin
1286419363024338955,when your using composer it wills save your files and can revert back as checkpoints,2024-09-19 20:11:16.661,https://discord.com/channels/1074847526655643750/1074847527708393565/1286419363024338955,,discord,wow,thugbunny.
1286418489703272619,Wym,2024-09-19 20:07:48.445,https://discord.com/channels/1074847526655643750/1074847527708393565/1286418489703272619,,discord,neither,hamzam.
1286418349471043676,Personally I like magic ui components,2024-09-19 20:07:15.011,https://discord.com/channels/1074847526655643750/1074847527708393565/1286418349471043676,,discord,wow,hamzam.
1286418270852747428,It’s worth mentioning you have to understand what you want exactly from shadcn buttons etc because sometimes it will use components that you don’t have downloaded simple fix is to just download them,2024-09-19 20:06:56.267,https://discord.com/channels/1074847526655643750/1074847527708393565/1286418270852747428,,discord,wow,hamzam.
1286417960595882066,But it does you have to download the ui components first for shadcn then @codebase and tell it to use shadcn ui,2024-09-19 20:05:42.296,https://discord.com/channels/1074847526655643750/1074847527708393565/1286417960595882066,,discord,wow,hamzam.
1286416774161629285,did you guys find the checkpoint thing that composer has its freaking awesome,2024-09-19 20:00:59.428,https://discord.com/channels/1074847526655643750/1074847527708393565/1286416774161629285,,discord,wow,thugbunny.
1286414742017146891,"Honest take: if it was up-to-date with tech (Shadcn UI, next js, zustand) and so on, I’d have some hope for it. It’s wild how it doesn’t even know what Shadcn UI is, and that makes it less usable for me at least.",2024-09-19 19:52:54.927,https://discord.com/channels/1074847526655643750/1074847527708393565/1286414742017146891,,discord,pain,mazewinther1
1286413871027847313,thats sweet pair it with the web crawling and its awesome takes longer but i just watch my anime,2024-09-19 19:49:27.267,https://discord.com/channels/1074847526655643750/1074847527708393565/1286413871027847313,,discord,neither,thugbunny.
1286413777109127251,i like random,2024-09-19 19:49:04.875,https://discord.com/channels/1074847526655643750/1074847527708393565/1286413777109127251,,discord,neither,thugbunny.
1286412299418075167,Random: o1-mini just saved me after sonnet-3.5 couldn’t get it right 🥳,2024-09-19 19:43:12.566,https://discord.com/channels/1074847526655643750/1074847527708393565/1286412299418075167,,discord,wow,cartjacked.
1286411215358398475,<@277429583685353472> you a beast also can you consider having composer install packages and such and trying to run lets say a react app then debug issues be interesting,2024-09-19 19:38:54.106,https://discord.com/channels/1074847526655643750/1074847527708393565/1286411215358398475,,discord,neither,thugbunny.
1286408138391552096,does anybody has a problem that cursor.sh and cursor.com are mostly anavailable from the browser?,2024-09-19 19:26:40.500,https://discord.com/channels/1074847526655643750/1074847527708393565/1286408138391552096,,discord,pain,emil_musician
1285159281238343740,<@1060926861795917834> https://youtu.be/gqUQbjsYZLQ?t=784,2024-09-16 08:44:09.752,https://discord.com/channels/1074847526655643750/1074847527708393565/1285159281238343740,,discord,neither,ronmillar
1285158922142875689,Check this out too https://cursor.directory/,2024-09-16 08:42:44.137,https://discord.com/channels/1074847526655643750/1074847527708393565/1285158922142875689,,discord,"I'm not able to analyze the content you provided as it's a link to a directory and not a written text. Could you please provide the actual text you'd like me to analyze? I'll output 'wow', 'pain' or 'neither' accordingly.",ronmillar
1285158832217128971,For sure. I was just learning about this earlier.,2024-09-16 08:42:22.697,https://discord.com/channels/1074847526655643750/1074847527708393565/1285158832217128971,,discord,neither,ronmillar
1285158773379305473,thnx Ron,2024-09-16 08:42:08.669,https://discord.com/channels/1074847526655643750/1074847527708393565/1285158773379305473,,discord,neither,jacobsweden
1285158504784592960,so if you're working on react project you can customize the rules for it a bit better,2024-09-16 08:41:04.631,https://discord.com/channels/1074847526655643750/1074847527708393565/1285158504784592960,,discord,"I'm ready to analyze. Please go ahead and provide the content. I'll assess it and output the corresponding keyword ('wow', 'pain', or 'neither').",ronmillar
1285158382340411402,I believe rules for AI is maybe global and .cursorrules is for each project. It's a file you place in your project.,2024-09-16 08:40:35.438,https://discord.com/channels/1074847526655643750/1074847527708393565/1285158382340411402,,discord,neither,ronmillar
1285156579230093364,"What's the diefference between the ""rules for AI"" in the gui and the .cursorrules file you set up manually?",2024-09-16 08:33:25.543,https://discord.com/channels/1074847526655643750/1074847527708393565/1285156579230093364,,discord,neither,jacobsweden
1285156283569274880,thanks: it was cmd shift I,2024-09-16 08:32:15.052,https://discord.com/channels/1074847526655643750/1074847527708393565/1285156283569274880,,discord,neither,josephina_48678
1285152767073062965,"Hello! I just want to say I adore Cursor! I've been using it for mixed reality coding in unity with C# but also to learn fullstack dev to make my own website. Which I've got going with cursor, github, aws and a nice pipeline for it all.",2024-09-16 08:18:16.654,https://discord.com/channels/1074847526655643750/1074847527708393565/1285152767073062965,,discord,wow,ronmillar
1285148218673332255,ctrl + i,2024-09-16 08:00:12.231,https://discord.com/channels/1074847526655643750/1074847527708393565/1285148218673332255,,discord,neither,nfrith0x
1285143902482993153,Hi! I am new to cursor and I subscribed to Cursor Pro. how do I use the composer mode?,2024-09-16 07:43:03.171,https://discord.com/channels/1074847526655643750/1074847527708393565/1285143902482993153,,discord,neither,josephina_48678
1285143102788472862,any tips on using no limit models?,2024-09-16 07:39:52.509,https://discord.com/channels/1074847526655643750/1074847527708393565/1285143102788472862,,discord,"I can help you with that, but I need the content you'd like me to analyze.

If you don't have any specific text, I can give you a general approach on how to use a model like this.

1.  Preprocess the input data by tokenizing and removing stop words.
2.  Use a sentiment analysis model (like NLTK or spaCy) to classify each sentence as positive, negative or neutral.
3.  Compare your result to a predefined dictionary of keywords ('wow', 'pain', 'neither').

Now, what's the content you'd like me to analyze?",korwinkrol
1285142990276268096,"Is it possible to use my OpenAI API key in Cursor to benefit from the new o1 model without having to pay extra usage-based pricing ?

(I'm already paying my OpenAI plan separately from Cursor)",2024-09-16 07:39:25.684,https://discord.com/channels/1074847526655643750/1074847527708393565/1285142990276268096,,discord,neither,louis_amon
1285135705504219199,I'm curious about the next version release. It's been an unusually long time since the last update. I'm hopeful this means a major update is in the works!,2024-09-16 07:10:28.859,https://discord.com/channels/1074847526655643750/1074847527708393565/1285135705504219199,,discord,wow,verymadbear
1285133274175508511,we need cronology chat save 😦,2024-09-16 07:00:49.185,https://discord.com/channels/1074847526655643750/1074847527708393565/1285133274175508511,,discord,I'm ready to analyze the content and provide a keyword. Go ahead and share the content! 😊,iamacchia
1285130697257783449,"I currently use o1 to start a project. It goes deep into everything and then sonnet flies through the files from within the cursor.
Another note npx Ai-digest provides you with your code base .md file and you can open in text editor (for now) and talk to o1 if need be",2024-09-16 06:50:34.800,https://discord.com/channels/1074847526655643750/1074847527708393565/1285130697257783449,,discord,wow,ren_ako_bond
1285121473714978879,"I removed all Cursor data, including all the extensions. Now it's working. Just wasted my time a little bit",2024-09-16 06:13:55.736,https://discord.com/channels/1074847526655643750/1074847527708393565/1285121473714978879,,discord,pain,vdp641
1285070301381656586,did they ever update cursor to use more than the base workspace folder for automatic context? For the longest time it was effectively not supported due to that limitation,2024-09-16 02:50:35.301,https://discord.com/channels/1074847526655643750/1074847527708393565/1285070301381656586,,discord,neither,fire
1285067302240387244,"If I use OpenAI chat, o1 is definitely able to solve problems or write more robust code  more easily than Claude though",2024-09-16 02:38:40.250,https://discord.com/channels/1074847526655643750/1074847527708393565/1285067302240387244,,discord,neither,poof_eth
1285067167657623563,I’m assuming part of it is cursor / myself being used to chat model structures vs how o1 works,2024-09-16 02:38:08.163,https://discord.com/channels/1074847526655643750/1074847527708393565/1285067167657623563,,discord,Neither,poof_eth
1285067071499272305,Any good tricks for using o1 with cursor? I feel like in composer or chat Claude is actually more consistent / predictable… o1 is definitely better but it struggles to put things into the format that composer needs. Anyone have any hacks for this prompt wise?,2024-09-16 02:37:45.237,https://discord.com/channels/1074847526655643750/1074847527708393565/1285067071499272305,,discord,neither,poof_eth
1285026489158602803,claude-dev i found is better than composer,2024-09-15 23:56:29.653,https://discord.com/channels/1074847526655643750/1074847527708393565/1285026489158602803,,discord,wow,maxcritreviews
1285016609903087686,any,2024-09-15 23:17:14.255,https://discord.com/channels/1074847526655643750/1074847527708393565/1285016609903087686,,discord,neither,ippsav
1285013377479086195,for what model?,2024-09-15 23:04:23.585,https://discord.com/channels/1074847526655643750/1074847527708393565/1285013377479086195,,discord,neither,godpow
1285013065925922849,<@277429583685353472> pleaseeee make this automatic,2024-09-15 23:03:09.305,https://discord.com/channels/1074847526655643750/1074847527708393565/1285013065925922849,,discord,"<@277429583685353472>

Output: wow",ari9596
1285012163198582785,Turns out my proxy code was the issue! Shows how not checking the AI generated code can cause a lot of issues.  I missed that cursor does a GET for models as part of verification.,2024-09-15 22:59:34.078,https://discord.com/channels/1074847526655643750/1074847527708393565/1285012163198582785,,discord,wow,agileben
1285012127681347595,alright thank you,2024-09-15 22:59:25.610,https://discord.com/channels/1074847526655643750/1074847527708393565/1285012127681347595,,discord,neither,idiotscavenger
1285012042767663134,or the control panel button in composer,2024-09-15 22:59:05.365,https://discord.com/channels/1074847526655643750/1074847527708393565/1285012042767663134,,discord,"Since I don't have any content provided, I'll wait for the text you'd like me to analyze. Please provide the content, and I'll respond with 'wow', 'pain', or 'neither'.",heyitsradin
1285012018818187305,ctrl + shift + i for that,2024-09-15 22:58:59.655,https://discord.com/channels/1074847526655643750/1074847527708393565/1285012018818187305,,discord,"I'm ready to analyze the content and provide the keyword output. Please go ahead and share the content. I'll respond with a single word: 'wow', 'pain', or 'neither'.",heyitsradin
1285011974207443024,it's like a large window showed in youtube videos?,2024-09-15 22:58:49.019,https://discord.com/channels/1074847526655643750/1074847527708393565/1285011974207443024,,discord,"I'm ready to analyze. Go ahead and provide the content. I'll output the corresponding keyword ('wow', 'pain', or 'neither').",idiotscavenger
1285011881534160998,ctrl + i,2024-09-15 22:58:26.924,https://discord.com/channels/1074847526655643750/1074847527708393565/1285011881534160998,,discord,neither,heyitsradin
1285011820091932774,how to open composer in cursor on windows?,2024-09-15 22:58:12.275,https://discord.com/channels/1074847526655643750/1074847527708393565/1285011820091932774,,discord,neither,idiotscavenger
1285011773879222458,hi guys i'm new to cursor,2024-09-15 22:58:01.257,https://discord.com/channels/1074847526655643750/1074847527708393565/1285011773879222458,,discord,Neither,idiotscavenger
1285009418110373950,why am i getting 300sec timeout ??,2024-09-15 22:48:39.598,https://discord.com/channels/1074847526655643750/1074847527708393565/1285009418110373950,,discord,pain,ippsav
1284995062886961193,How to ask question via voice into the cursor editior?,2024-09-15 21:51:37.046,https://discord.com/channels/1074847526655643750/1074847527708393565/1284995062886961193,,discord,pain,timon3567
1284980867092971593,make `tree.md` file and paste it there. And make sure it's only relevant files to the project. The less the better.,2024-09-15 20:55:12.505,https://discord.com/channels/1074847526655643750/1074847527708393565/1284980867092971593,,discord,"I'll guide you through this process step by step.

To begin, I need some content from you to analyze. Could you please provide the content you'd like me to analyze? This will help me determine whether it's a wow moment, a pain point, or neither for your product. Once you provide the content, I'll output 'wow', 'pain', or 'neither' accordingly.

Please note that I'll only be analyzing content relevant to your project and won't create any unnecessary files, such as `tree.md`.",verymadbear
1284976500344492108,Fascinating.  I have a lot of problems using Composer in workspaces with multiple folders loaded.  I wonder if using the `tree` command and pasting the output into Composer might help.,2024-09-15 20:37:51.391,https://discord.com/channels/1074847526655643750/1074847527708393565/1284976500344492108,,discord,pain,techjunkie1814
1284971511559487559,"I do that since april for all projects. Creating a project structure before I write any code. But also I keep on updating the structure often (I even made a script for that, can share it if you want). When I point to the current files structure, llms keep following that instead of breaking it or duplicating files in different locations.",2024-09-15 20:18:01.972,https://discord.com/channels/1074847526655643750/1074847527708393565/1284971511559487559,,discord,wow,verymadbear
1284970891481976927,nice to see he learned from my approach lol,2024-09-15 20:15:34.134,https://discord.com/channels/1074847526655643750/1074847527708393565/1284970891481976927,,discord,Neither,verymadbear
1284970274521092180,,2024-09-15 20:13:07.039,https://discord.com/channels/1074847526655643750/1074847527708393565/1284970274521092180,,discord,neither,verymadbear
1284967945813885108,Interesting how he used Chat to generate a file structure and then fed that into Composer to generate the files.  I've been going straight to Composer for that.,2024-09-15 20:03:51.832,https://discord.com/channels/1074847526655643750/1074847527708393565/1284967945813885108,,discord,pain,techjunkie1814
1284959958558838874,"https://www.youtube.com/watch?v=7J44j6Fw8NM - ChatGPT o1 - First Reaction and In-Depth Analysis by one of my fav ai yt channel ""AI Explained"". Guy explains very well many things about how this works and how it doesnt.",2024-09-15 19:32:07.522,https://discord.com/channels/1074847526655643750/1074847527708393565/1284959958558838874,,discord,neither,verymadbear
1284950521391611995,Is anyone having issues not being able to copy and paste into composer?,2024-09-15 18:54:37.526,https://discord.com/channels/1074847526655643750/1074847527708393565/1284950521391611995,,discord,Neither,diamond.dragon
1284948558730231872,"it is, actually it's performance is nearly the same as o1-preview",2024-09-15 18:46:49.591,https://discord.com/channels/1074847526655643750/1074847527708393565/1284948558730231872,,discord,neither,jlonn
1284924978411868192,Did you try disabling all extensions,2024-09-15 17:13:07.605,https://discord.com/channels/1074847526655643750/1074847527708393565/1284924978411868192,,discord,neither,johnfn
1284922950708887562,When vision coming out,2024-09-15 17:05:04.163,https://discord.com/channels/1074847526655643750/1074847527708393565/1284922950708887562,,discord,neither,ht0719
1284906954485006418,"This guy is good for coding demos. He's showing using Cursor with o1 and Claude Sonnet here. The video was only released on the 13th Sep 2024 so is up to date:
https://www.youtube.com/watch?v=Nl6SVPpRUQI&t=12s",2024-09-15 16:01:30.366,https://discord.com/channels/1074847526655643750/1074847527708393565/1284906954485006418,,discord,wow,.mognog
1284877182153523293,"https://www.youtube.com/watch?v=bAAbrhb3QoM&t=1966s&ab_channel=AIJason

Full e2e tutorial of building production app with cursor",2024-09-15 14:03:12.089,https://discord.com/channels/1074847526655643750/1074847527708393565/1284877182153523293,,discord,wow,jasonzhou1993
1284874004745687130,Are you able to create databases with Cursor?,2024-09-15 13:50:34.536,https://discord.com/channels/1074847526655643750/1074847527708393565/1284874004745687130,,discord,neither,briansboros0342
